id,type_of_shot,frame_count,kpt_0_x,kpt_0_y,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
43,lift,17,0,0,0,0,0,0,596.3129272,286.2130737,0,0,621.8747559,344.6849365,660.3513794,322.8612976,568.7462158,377.6723633,604.3410034,374.0984497,506.0140686,388.4561462,0,0,688.7339478,485.4732056,712.4386597,467.9818115,679.4599609,605.0131836,638.9741821,540.5360718,754.2826538,706.3146362,590.456604,601.5655518
43,lift,18,0,0,0,0,0,0,588.6737061,301.5021973,0,0,617.15625,357.0797729,657.1755981,332.333374,581.3947144,383.6390076,594.878479,367.5647888,523.7412109,386.20224,536.1224976,381.376709,674.7609863,490.9970398,709.8231201,471.5751953,659.7396851,609.682251,630.100769,537.9399414,746.8730469,701.031189,575.6082764,607.4880371
43,lift,19,0,0,0,0,0,0,588.7211914,301.8001099,0,0,617.3607178,357.1759033,657.4118652,332.1118774,581.9255371,383.5976563,595.2108154,367.4152222,524.1477051,386.093689,536.8002319,381.1882324,674.869751,490.9103088,709.8491211,471.3797607,659.6471558,609.3710938,630.5160522,537.7490845,746.8647461,701.3364258,575.53479,607.3571777
43,lift,20,0,0,0,0,0,0,581.5354004,305.8526001,0,0,611.248291,345.3298035,649.454895,334.8790894,604.6585693,370.2906494,0,0,560.2853394,379.6943359,0,0,669.4610596,488.4525757,705.0811157,472.886261,640.5970459,610.1676025,617.4317627,535.9194946,737.1362305,692.0447998,572.3798218,610.7400513
43,lift,21,0,0,0,0,0,0,579.3303833,309.1836853,0,0,612.935791,344.9427185,631.0739746,337.5265808,656.46521,366.4621887,0,0,615.8374023,372.4493408,0,0,669.2098389,488.2567749,692.0610962,471.7364807,607.6732178,613.4001465,600.2791138,535.4891968,724.1427612,675.4020386,578.4575195,609.2401123
43,lift,22,0,0,0,0,0,0,573.916687,305.4328918,0,0,595.8391113,350.7778625,630.149231,338.7673645,649.513916,367.6303711,658.0068359,365.137146,623.0836792,365.7763977,0,0,667.8239746,489.5006104,696.9951172,478.7080994,596.3847656,606.9514771,600.1531372,565.1268311,709.0497437,653.7015381,640.4036255,626.9263916
43,lift,23,0,0,0,0,0,0,574.4179688,295.1005859,0,0,599.5374146,342.8467102,641.9806519,328.602417,615.0432739,368.3838501,0,0,606.7794189,370.6495361,0,0,667.5941162,481.047821,697.5548096,467.9520874,591.2120361,582.1867676,597.2955322,535.0526733,693.81604,638.0223389,570.2494507,614.9526367
43,lift,24,0,0,0,0,0,0,576.814209,280.1847534,0,0,601.5222168,328.0424805,654.8357544,315.7160034,604.3665771,369.1329346,0,0,573.9348755,381.3223572,0,0,665.149292,471.4391479,698.3479004,463.9028625,590.0097046,556.6478882,598.1519165,529.2492065,679.9456787,625.2753906,574.1464233,616.3600464
43,lift,25,0,0,0,0,0,0,576.7930298,280.2564087,0,0,601.5706787,327.9420166,654.7011108,315.9697571,604.2126465,369.0983276,0,0,573.9700928,381.25354,0,0,665.2955322,471.3445435,698.2084351,463.9433899,590.2344971,556.4605713,598.052124,529.2280273,679.9920044,625.3685303,574.0333252,616.4945068
43,lift,26,0,0,0,0,0,0,585.6078491,264.5651245,0,0,611.4083252,310.7496033,668.5861206,304.4167175,608.164917,359.5827637,726.329895,356.8665161,553.6011353,390.6135559,730.5519409,385.0246582,671.4906616,452.8005981,710.0726318,450.6362305,598.6397705,524.9017944,619.958313,524.3470459,573.954895,619.5036011,673.7571411,616.4848022
43,lift,27,0,0,0,0,0,0,599.0339966,249.6936951,0,0,619.3050537,299.8780823,686.7481079,293.7497559,600.3104858,355.0899963,750.3253174,355.2020874,536.010437,394.1251831,749.5203857,403.7197876,675.0482178,444.0699158,717.1374512,441.4328003,619.1918945,510.2623291,625.7039795,500.9487915,666.6470337,627.6763916,579.0130005,603.3665161
43,lift,28,0,0,0,0,0,0,618.3091431,232.0066223,0,0,629.1841431,283.6895752,704.5661011,282.0932617,596.5449219,345.5871887,762.0908203,349.5618591,539.5042725,385.4954834,760.0157471,394.72995,674.3146973,432.1681213,725.1901855,432.8465576,621.2382813,506.9000854,651.057373,508.4550171,665.4485474,612.052063,639.487915,609.8442993
43,lift,29,0,0,0,0,0,0,634.5940552,222.1811829,0,0,640.3877563,276.9877319,725.9283447,276.7242432,588.8706055,340.6170044,776.664917,350.7927551,523.7644043,380.7988586,780.7723389,427.5144043,679.2364502,427.6040955,735.0136719,429.1397095,639.6275635,511.5637512,663.8591309,512.2579346,665.3630371,620.7310181,644.7752686,608.9017334
43,lift,30,0,0,0,0,0,0,649.7319946,214.4502869,0,0,648.413208,270.71521,742.2336426,272.2653503,593.6516724,328.9387817,786.7670288,346.8016968,533.0944824,360.2836304,790.114502,423.632782,686.737854,421.0405273,746.0357666,423.1652222,646.3846436,514.9862671,687.2436523,508.4589844,667.7745972,634.124939,649.2768555,601.1864014
43,lift,31,0,0,0,0,0,0,649.6669922,214.3884583,0,0,648.3043823,270.2690125,741.9136963,272.0272827,593.8867188,328.8348389,786.7310791,346.6546936,533.0476685,360.5464172,790.1524658,423.4306641,687.1066895,420.8821411,746.2435913,423.0569153,646.1279297,514.0913086,687.4688721,507.6586914,668.0133667,634.0919189,649.4215698,600.1679077
43,lift,32,0,0,0,0,0,0,664.5825806,205.0095978,0,0,654.8604736,264.4425964,750.6203613,264.7682495,599.0286255,319.2297668,798.541626,339.2659912,552.6802368,340.181366,799.8922729,412.5293274,696.0969849,411.1467285,754.9408569,415.663208,657.7398682,494.9527588,705.7878418,512.890686,674.534668,636.8289185,672.3805542,584.7862549
43,lift,33,0,0,0,0,0,0,679.4009399,197.3282013,720.0700684,196.5567627,665.8659668,256.3245544,760.7819824,259.3265686,615.565979,302.5447388,810.1784668,335.2071838,591.624939,314.7861633,813.298584,413.5214233,703.9594116,405.1843262,763.3372803,408.8794556,674.9176636,502.8768005,729.2852783,504.4618225,672.9798584,640.3615723,694.4181519,607.336853
43,lift,34,0,0,0,0,0,0,697.3245239,187.9341583,737.6818237,187.9250488,677.6933594,245.8205261,775.6014404,252.1385498,632.0913696,292.1812134,821.9089966,330.5874329,605.6169434,312.1767578,829.9885864,408.7229004,716.4162598,400.9492798,779.56604,403.5619507,687.1574097,515.7592773,753.6234741,506.7590027,681.4542847,645.2948608,729.6942749,624.4788818
43,lift,35,0,0,0,0,0,0,714.3814697,187.4793701,756.2074585,186.9481201,693.5788574,250.4608612,797.069458,254.6205292,648.4602661,289.0504761,829.9293213,329.5432434,626.1182861,304.2836304,837.8844604,391.866394,731.3969116,397.1483765,798.3260498,398.9579773,700.3919067,511.3092651,783.7442017,506.8093872,688.5299072,639.7521362,770.6925659,632.4373169
43,lift,36,0,0,0,0,0,0,732.4508667,188.5895538,774.2363892,188.9502411,709.0189209,251.1465302,811.8544922,256.4967346,667.0893555,283.4462891,845.4102783,335.9710693,647.6940918,302.8648682,854.6989136,407.7884216,740.6977539,402.8107605,808.6452637,403.8187866,710.7408447,511.6132813,814.059082,504.1513672,699.9122314,639.7235107,815.7564087,630.3029785
43,lift,37,0,0,0,0,0,0,732.4117432,188.5166168,774.1807861,188.7536011,709.1697998,250.7623444,813.0196533,255.3610077,667.4663086,283.147644,845.505188,335.2954102,648.1269531,302.5768738,854.7518311,407.0518188,740.5905151,402.9072876,808.9234009,403.7836609,710.831543,511.7745361,814.0426025,503.8261108,700.1226807,639.8406372,815.696167,629.8059692
43,lift,38,0,0,0,0,0,0,749.5198975,196.4562073,795.083374,196.2500763,724.8459473,259.8518677,832.0406494,264.8092957,682.1400146,292.4431763,864.5176392,342.493866,664.774292,308.2991333,874.5222778,409.40271,753.069519,409.7994995,824.7416382,410.3199768,721.8621826,517.0009766,848.7850952,507.0845642,710.472168,640.9643555,858.3280029,633.8273926
43,lift,39,0,0,0,0,0,0,769.2826538,205.4355316,812.7093506,207.4851837,741.8540649,264.4121094,847.0236816,274.8641357,699.4151611,298.1977539,879.7043457,356.2913513,682.3001709,322.5889587,895.8583374,416.0440063,764.2203979,417.3680725,836.7770996,418.3935852,729.6611328,528.0846558,879.621582,517.7794189,718.9783325,656.3231201,907.279541,636.3293457
43,lift,40,0,0,0,0,0,0,787.9268799,218.0498047,831.7548218,219.7496796,758.3564453,281.6561279,863.8850708,288.7878113,711.0269775,320.1985168,899.3069458,362.776825,696.2944946,337.788269,917.5308838,426.8641968,776.114502,433.6506958,849.5565796,433.8048706,741.4786377,538.5673218,912.2453003,533.958313,719.7331543,661.3738403,959.5482178,644.7130127
43,lift,41,0,0,0,0,0,0,808.1318359,233.9036255,854.4396973,233.6144714,774.0802002,293.6971436,881.7984009,296.7562866,722.371521,342.43927,913.9522705,355.2316284,702.093689,376.8843994,927.5023193,399.0320435,789.6894531,445.4046631,865.1133423,445.4836426,750.0461426,541.3618774,935.0785522,545.7755127,725.1135254,663.2327881,1003.0271,650.0338135
43,lift,42,0,0,0,0,0,0,831.2054443,240.5452118,874.6499023,241.5373535,794.5435791,305.7109375,904.0924072,309.4411011,740.6200562,356.5543823,939.1859741,371.0029907,709.8184814,404.4187317,948.3308105,405.1287537,807.1486816,456.1187744,883.1069336,456.7626343,763.1670532,541.1257935,956.1167603,552.9260254,726.6563721,653.8878784,1028.547974,656.5541382
43,lift,43,0,0,0,0,0,0,831.6242676,239.8290405,874.4154053,241.0122681,794.5639038,305.8478394,904.1294556,309.7366943,740.5561523,356.4292297,939.1185303,371.1555176,709.8419189,404.3360596,948.3955078,405.3374023,807.3091431,456.4865112,883.1454468,457.230835,763.2351074,540.9932861,956.4398193,553.0366211,727.0317383,653.7866211,1028.634277,656.6461182
43,lift,44,0,0,0,0,0,0,857.0355225,242.3238525,890.9165039,244.6117249,815.6654663,306.2073059,921.3486328,312.2442017,766.5516357,355.7169495,961.6824951,374.2902527,733.8951416,404.1893005,976.989502,427.4058228,829.2089844,458.9273071,903.9144897,461.4006348,778.8412476,547.9277954,979.1626587,561.0640259,729.046875,658.9498291,1045.126953,674.230835
43,lift,45,0,0,0,0,0,0,875.3912354,251.6468964,919.5022583,253.7357025,843.6490479,312.2956543,948.942627,321.690033,790.8180542,363.2025757,987.4226074,390.0221252,754.0273438,409.9126892,1002.355103,452.9746399,852.9611206,462.5639038,927.9172974,465.2632141,801.3248901,555.9987183,999.1234131,560.9785156,733.7327271,658.2791138,1050.001953,684.3806763
43,lift,46,0,0,0,0,0,0,895.6049805,256.0002441,936.5124512,258.0472412,860.9868164,308.9283447,968.6247559,320.2426758,811.7907715,365.8574219,1010.527466,393.3151855,778.8305664,408.6286011,1023.309937,449.3548889,873.0305176,460.9428101,949.5864258,464.4761658,818.9915161,558.2363281,1018.437256,560.8380127,744.170105,663.6228638,1054.921875,684.4064331
43,lift,47,0,0,0,0,0,0,914.1034546,254.1113892,960.9850464,256.612915,880.6552124,308.0333862,990.2796631,318.5234985,831.5620728,367.8981018,1031.250977,394.3609009,797.2311401,418.6634521,1042.89624,462.0921631,891.5596924,457.8891907,968.9295044,461.2443848,832.2044067,557.2150879,1031.622192,557.4049683,757.2520142,663.1949463,1060.76709,681.2780151
43,lift,48,0,0,0,0,0,0,930.0559082,252.4220428,973.4697876,254.0390167,895.6962891,308.2587891,1003.626465,318.1426392,844.6920776,362.1963501,1045.694458,393.8570862,815.1193848,411.3565674,1059.949951,456.0174561,900.99646,456.8189697,976.8446045,460.1995239,840.5063477,557.6120605,1039.241455,556.8530273,774.3400879,664.6765137,1064.252686,684.387146
43,lift,49,0,0,0,0,0,0,930.1224976,252.5195313,973.5612793,254.1171112,895.8268433,307.9194946,1003.65625,318.1314087,844.7874756,361.9943848,1045.764526,394.2240601,815.0767822,411.5162659,1060.037109,456.2723389,901.0808105,456.7155762,976.8963013,460.1646729,840.5544434,557.5488281,1039.148071,556.9147949,774.6343994,664.1416016,1064.114136,684.4033813
43,lift,50,0,0,0,0,0,0,941.9063721,247.4473419,988.6086426,249.2559357,907.8609619,302.3807983,1019.74884,314.7702942,855.9244995,357.3890991,1059.089233,387.9192505,825.0145264,409.245636,1073.287598,458.5031738,911.2792969,449.5946045,989.8422241,454.7654114,853.6546021,554.0389404,1044.20752,556.7362061,796.6655273,674.8637085,1065.02356,684.0058594
43,lift,51,0,0,0,0,0,0,953.6254883,243.8705902,995.9685669,245.4492645,916.6525879,299.3742065,1029.199951,310.0764771,863.5204468,353.8740845,1070.307983,388.3765869,830.0466919,410.8026733,1084.750854,456.7340698,918.4876099,447.518219,996.9959717,453.0897217,869.1326904,548.2958984,1046.098755,558.2010498,826.9095459,682.5810547,1065.339233,687.4680176
43,lift,52,0,0,0,0,0,0,957.3295898,241.1119385,1004.4422,241.4746246,924.8565674,300.5588684,1039.537842,310.9222717,874.7842407,352.6159973,1081.246948,389.3573914,837.5533447,406.3622131,1097.838623,464.3450928,930.4732666,451.583252,1010.34845,457.3831787,883.7216797,543.8086548,1048.040771,560.5668335,862.6524658,684.3341064,1067.721313,690.2098389
43,lift,53,0,0,0,0,0,0,965.2330933,240.4370575,1009.589111,241.48526,931.8525391,299.4237976,1045.224243,310.4633789,879.7115479,352.1447144,1088.647461,388.7351685,840.4769897,401.2275696,1106.121582,464.5041504,941.9099121,452.0310059,1020.160278,457.6605225,897.8309326,546.7773438,1051.011719,563.4215088,890.5509644,683.500061,1068.279297,691.5831909
43,lift,54,0,0,0,0,0,0,970.1854248,240.7854767,0,0,940.1287842,299.1461182,1051.717773,308.2276917,885.5623169,350.7228088,1094.508301,383.4807434,844.7097168,393.9103394,1112.210327,457.8890686,954.31604,453.3207397,1029.753662,457.4970703,910.0431519,549.456543,1052.583984,563.5377197,916.0601196,687.4937744,1068.966553,691.1126709
43,lift,55,0,0,0,0,0,0,970.1858521,240.7949524,0,0,940.1748047,299.2361755,1051.838867,308.3778687,885.6015625,350.6566772,1094.47937,383.5064697,844.5743408,393.8377075,1112.126343,457.7466736,954.3863525,453.3844299,1029.8125,457.6048584,910.0057983,549.3612061,1052.537231,563.5521851,916.2998047,687.699707,1069.04126,691.2520752
43,lift,56,0,0,0,0,0,0,974.6506348,239.0580292,0,0,944.5620728,297.1527405,1054.561768,301.2761841,887.9615479,348.8484497,1096.337769,375.9697266,845.2958374,393.199646,1115.365479,450.5447388,964.0389404,447.4372864,1037.314941,449.3268127,921.8997803,556.729126,1051.461426,561.4169922,926.7458496,697.0712891,1070.068115,689.8619385
43,lift,57,0,0,0,0,0,0,975.5751953,235.644989,0,0,946.2053223,295.1816406,1055.126953,299.2606506,888.3456421,347.3514404,1096.296265,367.8805237,849.9490967,387.1513672,1115.882935,434.2645264,969.1751709,445.2285461,1041.592773,446.7531433,928.4606934,559.1356812,1052.799805,561.6848145,929.8822632,698.777832,1069.122559,690.6347656
43,lift,58,0,0,0,0,0,0,975.7620239,232.3457794,0,0,946.4057007,290.8313904,1056.682861,294.4324951,889.0220337,344.9053345,1098.178955,361.185791,853.5585938,386.0615845,1113.559326,425.4345093,972.4177246,438.2442322,1046.18042,439.7236328,928.6992798,556.7345581,1056.870605,558.1165771,925.8748779,698.0487061,1071.838623,689.8384399
43,lift,59,0,0,0,0,0,0,978.4890747,226.6309967,0,0,945.6640015,287.4131775,1057.844238,291.0332031,890.0964355,343.9615479,1098.899048,356.2480164,859.7141724,386.2064209,1113.755981,426.0247192,971.262085,435.9310608,1046.596191,437.4668579,927.6641235,553.2479858,1064.835327,556.8480835,915.2000122,690.0616455,1076.695923,693.5061646
43,lift,60,0,0,0,0,0,0,979.7928467,226.374588,0,0,946.1162109,286.2158508,1059.805542,289.3969116,892.5070801,345.7730713,1099.759644,356.3466492,862.9989014,392.9040222,1114.017212,426.7205811,971.7255859,434.6325989,1048.428223,436.1173401,926.2201538,554.7451172,1074.839844,555.0643921,902.9666138,697.0473633,1091.029175,690.503418
43,lift,61,0,0,0,0,0,0,979.6442261,226.2224884,0,0,946.0366821,286.2524109,1059.78186,289.5253906,892.5120239,345.7565918,1099.841797,356.4067383,863.1848145,392.9727783,1114.033081,426.7319946,971.7261963,434.7634583,1048.472656,436.2793579,926.2905273,554.6453857,1074.943726,555.3262939,902.9238892,696.9468994,1090.91748,690.977417
43,lift,62,0,0,0,0,0,0,982.7365112,230.3526917,1028.846558,229.1647491,947.032959,290.0093994,1061.161621,292.0500488,893.0588379,352.754303,1101.464722,360.7434082,878.5996704,396.8413696,1113.304443,427.9765625,970.9989624,435.9411621,1048.315063,436.4424744,925.0253906,555.6124268,1082.814941,554.2838745,888.8743286,692.6855469,1111.217529,687.7786865
43,lift,63,0,0,0,0,0,0,984.5770264,236.5901489,1031.161865,236.1203461,950.2156372,298.5458679,1064.226196,301.4454956,902.2629395,358.7671509,1103.411377,372.3536987,888.2815552,397.1107788,1119.529053,436.9841919,972.7285767,444.1458435,1049.884155,445.1397095,922.8630981,557.6866455,1092.30249,560.722168,878.2923584,680.0858154,1127.55127,687.4589844
43,lift,64,0,0,0,0,0,0,984.3874512,249.040863,1032.401245,249.6269379,952.9170532,311.7327576,1067.671509,314.7030334,905.4052734,374.1070557,1108.159546,389.3165894,886.550354,432.6224365,1121.842041,456.9859619,975.145813,457.6496887,1052.53418,458.7278442,923.5377808,564.18927,1099.328247,569.6560059,864.6367798,687.7667847,1143.290527,698.6547241
43,lift,65,0,0,0,0,0,0,985.6229858,264.2181396,1034.060059,265.2802734,958.5059204,327.5790405,1068.182617,332.59552,914.3781128,383.137207,1109.26062,407.5860596,896.9464111,438.7059631,1126.417847,474.9946289,977.4345093,470.964447,1054.172241,472.3283081,918.1552124,577.2885132,1105.289307,582.0632324,863.6550903,686.0001221,1155.706421,697.8828735
43,lift,66,0,0,0,0,0,0,983.6802368,287.9092407,1029.751099,286.3496704,953.196106,346.5419922,1068.009644,349.9067688,906.7039795,426.2424927,1110.81958,423.2210083,887.0826416,489.149231,1129.441284,491.5991211,979.8092041,486.5070496,1057.306274,487.7900085,917.2975464,585.8847046,1108.329468,590.3341675,863.6826782,700.925415,1157.369995,710.1831055
43,lift,67,0,0,0,0,0,0,983.7230225,287.8851318,1029.808472,286.3868408,953.3359985,346.5686035,1067.959717,349.9440308,906.6741333,426.1348877,1110.832642,423.2200317,887.0654907,489.325531,1129.505859,491.6522217,979.6217651,486.3948669,1057.098511,487.6794128,917.2831421,585.9889526,1108.319214,590.2576904,863.5722656,701.1178589,1157.251099,709.8999023
43,lift,68,0,0,0,0,0,0,977.5830078,307.7126465,1021.721191,307.0870972,950.3865967,369.9264526,1061.972656,367.7481079,902.5239258,441.9931641,1104.078735,435.3105469,887.0795288,498.2301941,1128.227051,497.7303162,976.755127,505.0871887,1054.03479,505.4973145,913.2573242,585.1602783,1108.656982,596.9421997,871.4447021,710.0421143,1158.963745,711.1412354
44,lift,0,0,0,0,0,0,0,1143.661011,247.451416,1189.998901,244.8107758,1125.883301,314.1222534,1235.209229,304.7174072,1077.478149,387.7088013,1280.480347,375.7418213,1074.836304,402.8676147,1283.311646,415.5724182,1157.634033,465.5846558,1231.114624,464.0763855,1138.835327,568.1237793,1235.165649,580.2943115,1143.666504,679.9470215,1233.816772,687.5675659
44,lift,1,0,0,0,0,0,0,1138.545532,242.4019775,0,0,1122.648682,309.1989746,1232.205444,296.8799744,1076.20459,385.6454163,1279.374146,366.6108093,1070.155396,399.7358704,1286.756104,409.7149048,1161.551636,458.7214966,1235.070068,455.5555725,1136.50647,562.6516113,1240.886597,568.9177856,1142.493164,678.3597412,1241.151489,668.5483398
44,lift,2,0,0,0,0,0,0,1135.434448,240.4091034,0,0,1121.873779,308.0628662,1230.850708,292.6273804,1074.724365,382.2647095,1275.925293,355.3103027,1064.332031,401.6079102,1290.681885,400.62146,1165.950073,453.2867126,1238.708252,449.4291382,1136.228149,552.3214111,1246.283325,559.9821777,1141.949829,672.8735962,1250.54895,647.585083
44,lift,3,0,0,0,0,0,0,1135.49353,240.450592,0,0,1121.985474,307.955658,1230.769897,292.2695618,1074.765503,382.1429443,1275.906006,355.0841675,1064.388672,401.5960693,1290.622559,400.2557373,1166.171387,452.9472046,1238.805176,449.0507813,1136.352417,551.7358398,1246.204712,559.5201416,1142.004028,672.7414551,1250.539063,647.473999
44,lift,4,0,0,0,0,0,0,1136.084229,238.383606,0,0,1123.410889,304.6662292,1231.344482,286.8477173,1071.992554,377.5510254,1282.85791,350.7730713,1063.353271,396.932312,1293.067505,390.673584,1168.031128,446.4084473,1240.66394,440.9183655,1134.511719,546.894104,1251.998779,546.923584,1143.022949,673.9287109,1255.414551,635.3794556
44,lift,5,0,0,0,0,0,0,1138.951782,239.2778015,0,0,1124.784424,302.9330444,1234.243408,286.6815186,1072.939209,368.675293,1289.754517,344.878418,1065.692993,384.7317505,1295.540894,384.2819824,1169.13208,446.2713013,1242.789551,441.6303711,1134.4729,540.4360352,1261.57666,540.9994507,1142.73938,672.2871704,1262.922363,649.2589111
44,lift,6,0,0,0,0,0,0,1142.434326,238.5412598,0,0,1129.303711,300.4403992,1238.302979,283.2981567,1071.678711,366.5261536,1293.368286,335.0575562,1063.522705,375.7185669,1297.101318,373.1571655,1174.35437,444.6191711,1247.996094,439.0358887,1132.804321,535.0961914,1270.422607,528.4976807,1143.107544,671.3996582,1276.716064,654.1444702
44,lift,7,0,0,0,0,0,0,1149.074585,240.6812134,0,0,1135.253662,299.98172,1241.33374,282.7062073,1078.661621,359.4973755,1294.013428,326.589447,1052.879272,380.0139465,1303.562256,360.4609375,1179.261963,437.427124,1250.619995,431.1889038,1134.181152,532.6174316,1279.099609,519.3661499,1144.288696,671.2992554,1292.575806,646.7620239
44,lift,8,0,0,0,0,0,0,1155.059082,242.2657318,0,0,1141.773682,299.5518188,1249.37207,284.0780029,1088.811401,349.4271545,1304.4375,327.896759,1058.066895,373.6630859,1306.974487,360.0137024,1183.77771,439.5859985,1255.942871,433.6394653,1135.199829,534.2619629,1284.786377,518.3967285,1147.342285,669.6829834,1304.606079,637.5963745
44,lift,9,0,0,0,0,0,0,1155.11853,242.2437286,0,0,1141.856689,299.4820557,1249.435425,284.1570129,1088.907715,349.2471313,1304.463013,327.9841309,1058.258545,373.5856018,1306.896484,360.2098083,1183.716431,439.6682129,1255.889282,433.7387695,1135.20874,534.3043213,1284.763916,518.3150635,1147.397339,669.5114746,1304.69519,637.9775391
44,lift,10,0,0,0,0,0,0,1162.216919,245.5120697,0,0,1148.385864,301.9830322,1256.030762,285.159668,1088.763672,355.4587708,1311.410156,327.1313171,1057.213379,372.2697144,1312.266724,354.7352905,1190.03479,438.597229,1261.610962,431.9420471,1140.002808,536.3752441,1288.580688,514.4005737,1148.89563,669.0670166,1311.40625,609.2422485
44,lift,11,0,0,0,0,0,0,1169.064575,246.2479553,0,0,1154.834595,304.6350708,1260.395508,285.3768311,1090.80188,361.0650024,1316.703613,326.4495544,1057.050659,371.5891418,1318.634033,353.5645752,1197.747681,440.2808228,1268.541748,433.0691528,1141.877075,540.0856934,1292.339722,517.1046143,1149.986816,670.1312866,1314.214355,611.9591064
44,lift,12,0,0,0,0,0,0,1176.354614,249.9523163,0,0,1161.802734,309.536377,1266.984497,289.5339966,1094.800537,365.902771,1318.375244,323.8190918,1058.531128,372.7095947,1325.609375,348.1282349,1205.227295,447.0465393,1275.626709,439.7066956,1141.325439,539.4127197,1295.364746,520.5118408,1152.091187,666.4866333,1310.721802,615.1212769
44,lift,13,0,0,0,0,0,0,1184.186035,251.4488831,0,0,1171.57959,308.7878723,1274.982422,286.4380188,1105.868408,364.3469849,1326.953369,313.1495667,1066.453247,373.67453,1332.747559,339.9559326,1218.687622,440.9368896,1288.65625,433.7683716,1150.157715,536.3373413,1300.070435,515.8696289,1153.005127,665.5821533,1313.727783,616.7467041
44,lift,14,0,0,0,0,0,0,1191.088623,252.9646912,0,0,1178.354858,310.8401794,1278.407959,284.885437,1115.89978,364.5756226,1333.950439,300.3039551,1071.464111,375.5097656,1338.134033,319.9954224,1226.623047,443.2262268,1295.77832,434.7102966,1151.641357,537.6359863,1304.602783,510.2574768,1155.385742,663.673584,1314.051025,615.8165894
44,lift,15,0,0,0,0,0,0,1191.183228,252.929245,0,0,1178.44397,310.9123535,1278.578247,285.1224976,1115.779419,364.7756042,1333.364746,300.289917,1071.433228,375.6572571,1337.752441,318.2713623,1226.471313,443.4624939,1295.669922,434.960083,1151.64209,537.7248535,1304.612183,510.2548523,1155.348022,663.675293,1314.021362,615.6523438
44,lift,16,0,0,0,0,0,0,1198.615723,251.5679626,0,0,1187.18042,310.2348633,1285.647705,279.4024658,1125.218384,362.5346375,1328.011963,284.3366699,1073.974609,378.1417542,1339.297241,283.3473816,1233.969849,444.0942688,1302.036133,434.5185852,1156.105957,536.4188232,1306.58374,509.1918945,1159.982056,662.0258179,1313.728149,616.0566406
44,lift,17,0,0,0,0,0,0,1203.695068,251.3188324,1245.886719,244.6411591,1192.216309,305.5623169,1292.416016,279.2606201,1132.385132,358.9243774,1338.611206,279.7943726,1079.062256,380.6150818,1343.30249,271.7495117,1238.700562,440.3847656,1308.214844,430.6795349,1161.793701,537.1663818,1310.091064,511.5533447,1164.349121,664.795166,1315.460693,611.9945068
44,lift,18,0,0,0,0,0,0,1208.232788,249.367157,0,0,1196.145874,302.0375977,1293.232666,272.1316833,1137.256348,354.169342,1343.390137,266.4171448,1083.591553,376.1090698,1362.80603,257.0006714,1243.623779,435.2878113,1311.651733,424.3517151,1167.006592,535.2225342,1309.300049,509.2430725,1166.38855,663.2418213,1315.61438,609.8686523
44,lift,19,0,0,0,0,0,0,1208.815674,243.2440796,1252.228882,234.9727631,1201.841064,296.2520752,1296.298096,268.3429565,1141.405396,352.6057434,1347.071899,253.3482056,1083.776245,369.5686951,1377.227417,228.1808929,1243.761108,430.0590515,1311.932617,422.5778809,1170.27124,531.9009399,1310.175171,503.2910156,1170.756104,662.8635254,1309.597168,607.1917725
44,lift,20,0,0,0,0,0,0,1211.448853,237.2865448,1255.06665,229.189743,1202.914063,290.0426941,1300.136841,263.1621704,1143.531616,348.2375488,1357.044067,245.5112152,1085.035034,365.7137451,1383.972412,220.8256836,1242.169922,424.044342,1311.006348,417.377655,1172.421753,529.2200317,1310.448242,501.6821289,1172.296509,663.7833252,1310.081909,608.0222168
44,lift,21,0,0,0,0,0,0,1211.528931,237.2129974,1255.074463,229.2353516,1202.957642,290.0298767,1300.121948,263.166748,1143.428223,348.2271729,1357.244385,245.3072205,1085.036377,365.7730713,1383.850708,221.0771179,1242.084473,423.8471985,1310.907593,417.1963806,1172.426514,529.1958008,1310.462891,501.7602539,1172.270874,663.7452393,1310.150024,608.0463867
44,lift,22,0,0,0,0,0,0,1211.536499,230.0806274,1254.930786,222.5134735,1201.269287,284.2910156,1300.706177,257.9522705,1143.098999,344.9572449,1362.872925,238.0126343,1084.981812,362.8720093,1391.444092,214.189682,1239.675659,417.7800293,1308.133789,411.7089539,1174.356323,524.661377,1308.845093,498.1019897,1173.406128,661.8967285,1310.273193,609.0623169
44,lift,23,0,0,0,0,0,0,1214.755005,220.7976227,0,0,1200.720825,281.2307129,1302.236084,253.2105255,1146.498291,339.5640869,1363.304688,235.4585876,1087.839355,353.3814392,1389.241089,216.6345825,1237.52417,414.4069519,1303.708862,406.3661499,1173.743774,523.2401123,1307.277588,493.6252747,1171.010376,658.1652222,1313.99707,605.7109375
